"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Mujeres - Puntajes por Equipo","Lugar","Equipo","Puntos",14,"Duhuei Duitama","Duhuei Duitama","99","0,00",,"Total","14002,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Mujeres - Puntajes por Equipo","Lugar","Equipo","Puntos",16,"Burbujas Huila","Burbujas Huila","81","0,00",,"Total","14002,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Mujeres - Puntajes por Equipo","Lugar","Equipo","Puntos",17,"Bogota Tennis Club Campestre","Bogota Tennis Club Campestre","75","0,00",,"Total","14002,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",1,"Club Compensar","Club Compensar","4.103","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",2,"Club Narvales Natacion","Club Narvales Natacion","2.438","50,00",",","Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",3,"Club Colsubsidio","Club Colsubsidio","1.622","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",4,"Club Endurance Team","Club Endurance Team","1.280","50,00",",","Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",5,"Club Deportivo Nautilius","Club Deportivo Nautilius","1.182","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",6,"Club Bogotano De Natacion","Club Bogotano De Natacion","956","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",7,"Club Fenix Club Deporte Capita","Club Fenix Club Deporte Capita","722","0,00",,"Total","15606,00"
